,support,itemsets
1144,0.01,"frozenset({'Kajol', 'Jaya Bhaduri', 'Shah Rukh Khan'})"
1145,0.01,"frozenset({'Uday Chopra', 'Jimmy Shergill', 'Tulip Joshi'})"
1146,0.01,"frozenset({'Prakash Bhardwaj', 'John Abraham', 'Priyanshu Chatterjee'})"
1147,0.01,"frozenset({'Jugal Hansraj', 'Sachin Khedekar', 'Tina Rana'})"
1148,0.01,"frozenset({'Jugal Hansraj', 'Vishnu Sharma', 'Sachin Khedekar'})"
1149,0.01,"frozenset({'Jugal Hansraj', 'Vishnu Sharma', 'Tina Rana'})"
1150,0.01,"frozenset({'Om Puri', 'Sharad S. Kapoor', 'Juhi Babbar'})"
1151,0.01,"frozenset({'Om Puri', 'Sonu Nigam', 'Juhi Babbar'})"
1152,0.01,"frozenset({'Juhi Babbar', 'Sharad S. Kapoor', 'Sonu Nigam'})"
1153,0.01,"frozenset({'Salman Khan', 'Priyanka Chopra', 'Juhi Chawla'})"
1154,0.01,"frozenset({'Rinke Khanna', 'Rahul Bose', 'Juhi Chawla'})"
1155,0.01,"frozenset({'Sanjay Suri', 'Rahul Bose', 'Juhi Chawla'})"
1156,0.01,"frozenset({'Sanjay Suri', 'Rinke Khanna', 'Juhi Chawla'})"
1157,0.01,"frozenset({'Kabir Bedi', 'Sonya Jehan', 'Zulfi Sayed'})"
1158,0.01,"frozenset({'Salman Khan', 'Kader Khan', 'Mithun Chakraborty'})"
1159,0.01,"frozenset({'Kader Khan', 'Mithun Chakraborty', 'Sneha Ullal'})"
1160,0.01,"frozenset({'Salman Khan', 'Kader Khan', 'Sneha Ullal'})"
1161,0.01,"frozenset({'Kajol', 'Tabu', 'Rishi Kapoor'})"
1162,0.01,"frozenset({'Rani Mukerji', 'Sonali Bendre', 'Kamini Kaushal'})"
1163,0.01,"frozenset({'Kareena Kapoor', 'Uday Chopra', 'Rani Mukerji'})"
1164,0.01,"frozenset({'Mithun Chakraborty', 'Kartik Tiwari', 'Mishti'})"
1165,0.01,"frozenset({'Rishi Kapoor', 'Kartik Tiwari', 'Mishti'})"
1166,0.01,"frozenset({'Mithun Chakraborty', 'Rishi Kapoor', 'Kartik Tiwari'})"
1167,0.01,"frozenset({'Shahana Goswami', 'Natasha Jain', 'Keshav Nadkarni'})"
1168,0.01,"frozenset({'Kiron Kher', 'Rani Mukerji', 'Preity Zinta'})"
1169,0.01,"frozenset({'Kiron Kher', 'Shah Rukh Khan', 'Preity Zinta'})"
1170,0.01,"frozenset({'Kiron Kher', 'Shah Rukh Khan', 'Rani Mukerji'})"
1171,0.01,"frozenset({'Sheeba Bhakri', 'Krishna Abhishek', 'Viveka Babajee'})"
1172,0.01,"frozenset({'Nargis Fakhri', 'Ranbir Kapoor', 'Kumud Mishra'})"
1173,0.01,"frozenset({'Nargis Fakhri', 'Shammi Kapoor', 'Kumud Mishra'})"
1174,0.01,"frozenset({'Kumud Mishra', 'Ranbir Kapoor', 'Shammi Kapoor'})"
1175,0.01,"frozenset({'Rajeev Verma', 'Priyanka Chopra', 'Lara Dutta'})"
1176,0.01,"frozenset({'M.K. Raina', 'Vinay Pathak', 'Shah Rukh Khan'})"
1177,0.01,"frozenset({'Saif Ali Khan', 'Madhavan', 'Vrajesh Hirjee'})"
1178,0.01,"frozenset({'Mahmud Babai', 'Shivaji Satam', 'Mallika Sherawat'})"
1179,0.01,"frozenset({'Nandita Das', 'Sharad S. Kapoor', 'Makrand Deshpande'})"
1180,0.01,"frozenset({'Nandita Das', 'Makrand Deshpande', 'Vijay Raaz'})"
1181,0.01,"frozenset({'Sharad S. Kapoor', 'Makrand Deshpande', 'Vijay Raaz'})"
1182,0.01,"frozenset({'Suman Ranganathan', 'Manisha Koirala', 'Shweta Menon'})"
1183,0.01,"frozenset({'Sunny Deol', 'Yash Pandit', 'Manjari Phadnis'})"
1184,0.01,"frozenset({'Shona Chabra', 'Mann Hora', 'Raja Hasan'})"
1185,0.01,"frozenset({'Masumeh Makhija', 'Rati Agnihotri', 'Tinnu Anand'})"
1186,0.01,"frozenset({'Masumeh Makhija', 'Zulfi Sayed', 'Rati Agnihotri'})"
1187,0.01,"frozenset({'Masumeh Makhija', 'Zulfi Sayed', 'Tinnu Anand'})"
1188,0.01,"frozenset({'Rishi Kapoor', 'Mithun Chakraborty', 'Mishti'})"
1189,0.01,"frozenset({'Rutika Singh', 'Mithun Chakraborty', 'Puru Rajkumar'})"
1190,0.01,"frozenset({'Salman Khan', 'Mithun Chakraborty', 'Sneha Ullal'})"
1191,0.01,"frozenset({'Mohan Kapoor', 'Rajeev Khandelwal', 'Mrinalini Sharma'})"
1192,0.01,"frozenset({'Mohan Kapoor', 'Soha Ali Khan', 'Mrinalini Sharma'})"
1193,0.01,"frozenset({'Mohan Kapoor', 'Rajeev Khandelwal', 'Soha Ali Khan'})"
1194,0.01,"frozenset({'Rajeev Khandelwal', 'Soha Ali Khan', 'Mrinalini Sharma'})"
1195,0.01,"frozenset({'Nandita Das', 'Sharad S. Kapoor', 'Vijay Raaz'})"
1196,0.01,"frozenset({'Nargis Fakhri', 'Ranbir Kapoor', 'Shammi Kapoor'})"
1197,0.01,"frozenset({'Suman Ranganathan', 'Naseeruddin Shah', 'Rekha'})"
1198,0.01,"frozenset({'Om Puri', 'Sharad S. Kapoor', 'Sonu Nigam'})"
1199,0.01,"frozenset({'Pooja Batra', 'Vinay Anand', 'Sadashiv Amrapurkar'})"
1200,0.01,"frozenset({'Salman Khan', 'Rani Mukerji', 'Preity Zinta'})"
1201,0.01,"frozenset({'Rani Mukerji', 'Shah Rukh Khan', 'Preity Zinta'})"
1202,0.01,"frozenset({'Rinke Khanna', 'Rahul Bose', 'Sanjay Suri'})"
1203,0.01,"frozenset({'Salman Khan', 'Rani Mukerji', 'Ranbir Kapoor'})"
1204,0.01,"frozenset({'Sonam Kapoor', 'Rani Mukerji', 'Ranbir Kapoor'})"
1205,0.01,"frozenset({'Salman Khan', 'Sonam Kapoor', 'Ranbir Kapoor'})"
1206,0.01,"frozenset({'Salman Khan', 'Rani Mukerji', 'Sonam Kapoor'})"
1207,0.01,"frozenset({'Sharad Kelkar', 'Supriya Pathak', 'Ranveer Singh'})"
1208,0.01,"frozenset({'Zulfi Sayed', 'Rati Agnihotri', 'Tinnu Anand'})"
1209,0.01,"frozenset({'Reema Sen', 'Sunny Deol', 'Tabu'})"
1210,0.01,"frozenset({'Uday Chopra', 'Tanisha', 'Richa Pallod'})"
1211,0.01,"frozenset({'Sharman Joshi', 'Riya Sen', 'Sahil Khan'})"
1212,0.01,"frozenset({'Riya Sen', 'Shillpi Sharma', 'Sahil Khan'})"
1213,0.01,"frozenset({'Sharman Joshi', 'Riya Sen', 'Shillpi Sharma'})"
1214,0.01,"frozenset({'Vishnu Sharma', 'Sachin Khedekar', 'Tina Rana'})"
1215,0.01,"frozenset({'Sharman Joshi', 'Shillpi Sharma', 'Sahil Khan'})"
1216,0.01,"frozenset({'Saif Ali Khan', 'Vidya Balan', 'Sanjay Dutt'})"
1217,0.01,"frozenset({'Shaad Randhawa', 'Shraddha Kapoor', 'Salil Acharya'})"
1218,0.01,"frozenset({'Sanjay Kapoor', 'Shroff Jackie', 'Sonia Mann'})"
1219,0.01,"frozenset({'Sanjiv Chopra', 'Sukhada Yash', 'Suhas Sirsat'})"
1220,0.01,"frozenset({'Sharda', 'Sudha Chandran', 'Shatrughan Sinha'})"
1221,0.01,"frozenset({'Gayatri Patel Bahl', 'Ajay Chaudhary', 'Aqib Afzaal', 'Aabhas Yadav'})"
1222,0.01,"frozenset({'Aamir Khan', 'Gracy Singh', 'Rachel Shelley', 'Paul Blackthorne'})"
1223,0.01,"frozenset({'Aamir Khan', 'Kajol', 'Tabu', 'Rishi Kapoor'})"
1224,0.01,"frozenset({'Sharbani Mukherji', 'Om Puri', 'Abbas', 'Ashutosh Rana'})"
1225,0.01,"frozenset({'Aishwarya Rai Bachchan', 'Abhishek Bachchan', 'Mithun Chakraborty', 'Madhavan'})"
1226,0.01,"frozenset({'Akshay Kumar', 'Kader Khan', 'Karisma Kapoor', 'Abhishek Bachchan'})"
1227,0.01,"frozenset({'Fardeen Khan', 'Abhishek Bachchan', 'Waheeda Rehman', 'Anil Kapoor'})"
1228,0.01,"frozenset({'Antara Mali', 'Abhishek Bachchan', 'Ritesh Deshmukh', 'Priya Badlani'})"
1229,0.01,"frozenset({'Bobby Deol', 'Abhishek Bachchan', 'Lara Dutta', 'Preity Zinta'})"
1230,0.01,"frozenset({'Kareena Kapoor', 'Abhishek Bachchan', 'Johnny Lever', 'Hrithik Roshan'})"
1231,0.01,"frozenset({'Uday Chopra', 'Abhishek Bachchan', 'Tanisha', 'Richa Pallod'})"
1232,0.01,"frozenset({'Achint Kaur', 'Ehsan Khan', 'Lucky Ali', 'Simone Singh'})"
1233,0.01,"frozenset({'Aditya Roy Kapoor', 'Deepika Padukone', 'Ranbir Kapoor', 'Kalki Koechlin'})"
1234,0.01,"frozenset({'Shaad Randhawa', 'Shraddha Kapoor', 'Aditya Roy Kapoor', 'Salil Acharya'})"
1235,0.01,"frozenset({'Aftab Shivdasani', 'Ameesha Patel', 'Jackie Shroff', 'Anupama Verma'})"
1236,0.01,"frozenset({'Asrani', 'Ameesha Patel', 'Gulshan Grover', 'Aftab Shivdasani'})"
1237,0.01,"frozenset({'Smita Jaykar', 'Dinesh Hingoo', 'Aftab Shivdasani', 'Anang Desai'})"
1238,0.01,"frozenset({'Aftab Shivdasani', 'Anupam Kher', 'Indraneel', 'Shriya Saran'})"
1239,0.01,"frozenset({'Juliet Alburque', 'Sanjay Kapoor', 'Jaya Bhaduri', 'Aftab Shivdasani'})"
1240,0.01,"frozenset({'Aishwarya Rai Bachchan', 'Jackie Shroff', 'Madhuri Dixit', 'Shah Rukh Khan'})"
1241,0.01,"frozenset({'Bipasha Basu', 'Shahid Kapoor', 'Amrita Rao', 'Ajay Devgn'})"
1242,0.01,"frozenset({'Sushmita Sen', 'Esha Deol', 'Anupam Kher', 'Ajay Devgn'})"
1243,0.01,"frozenset({'Ayesha Takia', 'Farida Jalal', 'Vatsal Seth', 'Ajay Devgn'})"
1244,0.01,"frozenset({'Salman Khan', 'Om Puri', 'Dilyana Bouklieva', 'Ajay Devgn'})"
1245,0.01,"frozenset({'Kamini Kaushal', 'Rani Mukerji', 'Sonali Bendre', 'Ajay Devgn'})"
1246,0.01,"frozenset({'Shona Chabra', 'Akash Hora', 'Mann Hora', 'Raja Hasan'})"
1247,0.01,"frozenset({'Salah Benlemqawanssa', 'Saahil Prem', 'Akilesh Unnitan', 'Amrit Maghera'})"
1248,0.01,"frozenset({'Rehan Khan', 'Vinod Khanna', 'Akshay Kapoor', 'Bhavna Pani'})"
1249,0.01,"frozenset({'Akshay Kumar', 'Priyanka Chopra', 'Shefali Shetty', 'Amitabh Bachchan'})"
1250,0.01,"frozenset({'Salman Khan', 'Akshay Kumar', 'Anupam Kher', 'Preity Zinta'})"
1251,0.01,"frozenset({'Rajeev Verma', 'Priyanka Chopra', 'Lara Dutta', 'Akshay Kumar'})"
1252,0.01,"frozenset({'Bobby Deol', 'Ameesha Patel', 'Akshaye Khanna', 'Johnny Lever'})"
1253,0.01,"frozenset({'Akshaye Khanna', 'Sunil Shetty', 'Ayesha Takia', 'Mallika Sherawat'})"
1254,0.01,"frozenset({'Shahid Kapoor', 'Alok Nath', 'Anupam Kher', 'Amrita Rao'})"
1255,0.01,"frozenset({'Alok Nath', 'Saif Ali Khan', 'Esha Deol', 'Hrithik Roshan'})"
1256,0.01,"frozenset({'Asrani', 'Krishna Bhatt', 'Raja Bherwani', 'Amit Behl'})"
1257,0.01,"frozenset({'John Abraham', 'Bipasha Basu', 'Supriya Pilgaonkar', 'Amitabh Bachchan'})"
1258,0.01,"frozenset({'Kajol', 'Shah Rukh Khan', 'Jaya Bhaduri', 'Amitabh Bachchan'})"
1259,0.01,"frozenset({'Sharda', 'Sudha Chandran', 'Shatrughan Sinha', 'Amitabh Bachchan'})"
1260,0.01,"frozenset({'Kareena Kapoor', 'Amrish Puri', 'Jackie Shroff', 'Hrithik Roshan'})"
1261,0.01,"frozenset({'Salman Khan', 'Amrish Puri', 'Rani Mukerji', 'Preity Zinta'})"
1262,0.01,"frozenset({'Nandini Singh', 'Amrita Arora', 'Govinda', 'Sanjay Dutt'})"
1263,0.01,"frozenset({'Shahid Kapoor', 'Amrita Rao', 'Arshad Warsi', 'Sanjay Dutt'})"
1264,0.01,"frozenset({'Rohini Hattangadi', 'Anil Kapoor', 'Anang Desai', 'Vinay Jain'})"
1265,0.01,"frozenset({'Salman Khan', 'Fardeen Khan', 'Bipasha Basu', 'Anil Kapoor'})"
1266,0.01,"frozenset({'Madhuri Dixit', 'Rekha', 'Jackie Shroff', 'Anil Kapoor'})"
1267,0.01,"frozenset({'Salman Khan', 'Priyanka Chopra', 'Anil Kapoor', 'Juhi Chawla'})"
1268,0.01,"frozenset({'Sushmita Sen', 'Vivek Oberoi', 'Isha Sharvani', 'Antonia Bernath'})"
1269,0.01,"frozenset({'Sharat Saxena', 'Dia Mirza', 'Anupam Kher', 'Emraan Hashmi'})"
1270,0.01,"frozenset({'Reema Sen', 'Sunny Deol', 'Tabu', 'Anupam Kher'})"
1271,0.01,"frozenset({'M.K. Raina', 'Vinay Pathak', 'Shah Rukh Khan', 'Anushka Sharma'})"
1272,0.01,"frozenset({'Sherrin Verghese', 'Chaitanya Bhosle', 'Aparna Kumesh', 'Bhumika Puri'})"
1273,0.01,"frozenset({'Reema Sen', 'Fardeen Khan', 'Suman Ranganathan', 'Apoorva Agnihotri'})"
1274,0.01,"frozenset({'Raima Sen', 'Javed Akhtar', 'Arbaaz Khan', 'Randeep Hooda'})"
1275,0.01,"frozenset({'Kabir Bedi', 'Arbaaz Khan', 'Zulfi Sayed', 'Sonya Jehan'})"
1276,0.01,"frozenset({'Suman Ranganathan', 'Naseeruddin Shah', 'Rekha', 'Arshad Warsi'})"
1277,0.01,"frozenset({'Suman Ranganathan', 'Aryan Vaid', 'Manisha Koirala', 'Shweta Menon'})"
1278,0.01,"frozenset({'Vidya Malvade', 'Nauheed Cyrusi', 'Avtar Gill', 'Ashmit Patel'})"
1279,0.01,"frozenset({'Ashmit Patel', 'Raj Babbar', 'Dimple Kapadia', 'Urmila Matondkar'})"
1280,0.01,"frozenset({'Nethra Raghuraman', 'Sharad S. Kapoor', 'Ashutosh Rana', 'Ganesh Yadav'})"
1281,0.01,"frozenset({'Atul Kinagi', 'Shahana Goswami', 'Natasha Jain', 'Keshav Nadkarni'})"
1282,0.01,"frozenset({'Priyanka Chopra', 'Aubrey K. Miller', 'Ranbir Kapoor', 'Carl Marino'})"
1283,0.01,"frozenset({'Avtar Gill', 'Ritesh Deshmukh', 'Bobby Darling', 'Vrajesh Hirjee'})"
1284,0.01,"frozenset({'Bipasha Basu', 'Helen', 'Madhavan', 'Pradeep Kharab'})"
1285,0.01,"frozenset({'Bipasha Basu', 'Uday Chopra', 'Jimmy Shergill', 'Tulip Joshi'})"
1286,0.01,"frozenset({'Prakash Bhardwaj', 'John Abraham', 'Bipasha Basu', 'Priyanshu Chatterjee'})"
1287,0.01,"frozenset({'Sunny Deol', 'Yash Pandit', 'Manjari Phadnis', 'Carran Kapur'})"
1288,0.01,"frozenset({'Fardeen Khan', 'Feroz Khan', 'Celina Jaitly', 'Pinky Harwani'})"
1289,0.01,"frozenset({'Chinmay Mandlekar', 'Suhas Sirsat', 'Sanjiv Chopra', 'Sukhada Yash'})"
1290,0.01,"frozenset({'Divya Dutta', 'Raghuvir Yadav', 'Madhuri Dixit', 'Darshan Jariwala'})"
1291,0.01,"frozenset({'Deeksha', 'Sheeba Bhakri', 'Krishna Abhishek', 'Viveka Babajee'})"
1292,0.01,"frozenset({'Sharad Kelkar', 'Supriya Pathak', 'Deepika Padukone', 'Ranveer Singh'})"
1293,0.01,"frozenset({'Rekha', 'Dev Anand', 'Hema Malini', 'Shammi Kapoor'})"
1294,0.01,"frozenset({'Devansh Doshi', 'Ettienne Couthino', 'Sunidhi Chauhan', 'Saptharishi Ghosh'})"
1295,0.01,"frozenset({'Saif Ali Khan', 'Dia Mirza', 'Madhavan', 'Vrajesh Hirjee'})"
1296,0.01,"frozenset({'Saif Ali Khan', 'Vidya Balan', 'Dia Mirza', 'Sanjay Dutt'})"
1297,0.01,"frozenset({'Rishi Kapoor', 'Emma Bunton', 'Dimple Kapadia', 'Vikas Bhalla'})"
1298,0.01,"frozenset({'Himesh Reshammiya', 'Shweta Kumar', 'Dino Morea', 'Urmila Matondkar'})"
1299,0.01,"frozenset({'Tanushree Dutta', 'Isha Sharvani', 'Tusshar Kapoor', 'Emraan Hashmi'})"
1300,0.01,"frozenset({'Gajendra Chouhan', 'Rutika Singh', 'Mithun Chakraborty', 'Puru Rajkumar'})"
1301,0.01,"frozenset({'Gajendra Chouhan', 'Sanjay Kapoor', 'Shroff Jackie', 'Sonia Mann'})"
1302,0.01,"frozenset({'Pooja Batra', 'Vinay Anand', 'Govinda', 'Sadashiv Amrapurkar'})"
1303,0.01,"frozenset({'Jackie Shroff', 'Mahima Chaudhry', 'Raveena Tandon', 'Gulshan Grover'})"
1304,0.01,"frozenset({'Himanshu Malik', 'Mahmud Babai', 'Shivaji Satam', 'Mallika Sherawat'})"
1305,0.01,"frozenset({'Neelu Kohli', 'Hiten Paintal', 'Imran Ahmed Khan', 'Sonali Khare'})"
1306,0.01,"frozenset({'Kareena Kapoor', 'Rani Mukerji', 'Uday Chopra', 'Hrithik Roshan'})"
1307,0.01,"frozenset({'Jugal Hansraj', 'Vishnu Sharma', 'Sachin Khedekar', 'Tina Rana'})"
1308,0.01,"frozenset({'Om Puri', 'Sharad S. Kapoor', 'Sonu Nigam', 'Juhi Babbar'})"
1309,0.01,"frozenset({'Sanjay Suri', 'Rinke Khanna', 'Rahul Bose', 'Juhi Chawla'})"
1310,0.01,"frozenset({'Salman Khan', 'Kader Khan', 'Mithun Chakraborty', 'Sneha Ullal'})"
1311,0.01,"frozenset({'Mithun Chakraborty', 'Rishi Kapoor', 'Kartik Tiwari', 'Mishti'})"
1312,0.01,"frozenset({'Kiron Kher', 'Rani Mukerji', 'Shah Rukh Khan', 'Preity Zinta'})"
1313,0.01,"frozenset({'Nargis Fakhri', 'Ranbir Kapoor', 'Shammi Kapoor', 'Kumud Mishra'})"
1314,0.01,"frozenset({'Nandita Das', 'Sharad S. Kapoor', 'Makrand Deshpande', 'Vijay Raaz'})"
1315,0.01,"frozenset({'Masumeh Makhija', 'Zulfi Sayed', 'Rati Agnihotri', 'Tinnu Anand'})"
1316,0.01,"frozenset({'Mohan Kapoor', 'Rajeev Khandelwal', 'Soha Ali Khan', 'Mrinalini Sharma'})"
1317,0.01,"frozenset({'Salman Khan', 'Rani Mukerji', 'Ranbir Kapoor', 'Sonam Kapoor'})"
1318,0.01,"frozenset({'Sharman Joshi', 'Riya Sen', 'Shillpi Sharma', 'Sahil Khan'})"
